,Tweet,Sentiment
2760,"@Safd9egham @RideInTheStorm @lee789401 Denmark is following Charles.  He's trying to make it appear the other way, but the Denmark Queen already admitted she got the idea from Charles.  So did the Swedish King.  Although he's decent so he didn't take the Prince and Princess titles from his grandchildren. Just the HRH",1
2761,"RT @TimScottUK: The reason we don’t want a “politically interventionist” Monarch, is they risk dividing opinion on the issues they decide t…",-1
2762,RT @Az79923807: @PickardJE #KingCharlesIII going to change the special policy his mother set up in Scotland? Until he correct that King Cha…,1
2763,Charles the petty is in a pickle because his own grandkids Archie and Lilibet are are styled Miss &amp; Master when they’re prince/princess under present convention. It’s gonna look biased if he doesn’t apply his title stripping evenly and that might ensnare B&amp;E &amp; other royals https://t.co/a5gmICnU6r,-1
2764,"@RoyalRundown1 @khilen_shah Don’t worry, I still double take when I see the Prince of Wales mentioned and it’s a picture of William and not Charles 🤣",1
2765,"“Feelin Groovy” Simon &amp; Garfunkel
“Let’s Go Crazy” Prince
“In My Life” Beatles
“They Say It’s Wonderful” John Coltrane &amp; Johnny Hartman
“Mammas, Don’t Let Your Babies Grow Up to Be Cowboys” Waylon Jennings &amp; Willie Nelson
“What'd I Say” Ray Charles
“Fool in the Rain” Led Zeppelin https://t.co/FgGo7IWuWh",-1
2766,@SpookyLovejoy @_georgina666 It's Prince Charles trying to do social engineering and create a little community of grateful peasants so he can play at being the kind of medieval aristocrat he longs to be.,1
2767,Prince William and Kate tower over the King and Queen Consort in Buckingham Palace's first official photo to mark the start of Charles' reign. https://t.co/oljlKImZOr #Bitcoin #Sports,0
2768,"The reason we don’t want a “politically interventionist” Monarch, is they risk dividing opinion on the issues they decide to intervene on. 
Charles is now King and needs to stay above this. If a Conference wants a British Royal, fine, let them ask for William now Prince of Wales. https://t.co/SBujkSxPCS",-1
2769,"@Meritocraticist Prince Charles gave them 1 million for a year for their protection,Harry had his inheritance from Diana of 12 million,Meghan had 3 million of her own,I think they can afford private security now they have 40 million",1
2770,"King Charles, Camilla, Prince William &amp; Kate In First Official Photo – Hollywood Life https://t.co/a7lmssacZ7",0
2771,"@ShrekArcher @ardentistellas I... Guess Charles would find himself a little motivated by that. But he's your responsibility, love. Do with him what you will...",1
2772,"I was going to draw Prince Charles on a leash, being beaten into submission by Liz Truss, but I can’t be arsed.",-1
2773,@RichardJMurphy Did the King ever plan to go or was it Prince Charles?,0
2774,"@OprahDaily Why you Spreading misinformation? 
Did King Charles confirm anything publicly? Have you seen written confirmation of Harkles children being named Prince or  Princess? How embarrassing. Oprah has really fallen far off her pedestal. Resorting to blatant lies &amp; misinformation. https://t.co/c4rGlnwEV4",-1
2775,"@NissyAgno8 @COP27P no it looks like a constitutional issue to me... he is no longer PRINCE Charles HEIR to the throne, he is now the Head of State...its different.",1
2776,Royal LIVE - Palace aides 'plotting to block the Harry's book' https://t.co/tOiWDFb1dW,-1
2777,"Andy Vermaut shares:King Charles, Queen Camilla, Prince William &amp; Kate Pose In 1st Official Portrait After Queen’s Death: Prince William and Kate tower over the King and Queen Consort in… https://t.co/5d4mbes8RF Thank you. #AndyVermautLovesHollywood #ThankYouForTheEntertainment https://t.co/tuwMVpD4nc",-1
2778,"King Charles, Queen Camilla, Prince William &amp; Kate Pose In 1st Official Portrait After Queen’s Death https://t.co/1jlV3TyAgE #CelebrityNews #News",-1
2779,"When he was Prince of Wales, Charles was accused of meddling in government affairs, including allegations that he inappropriately lobbied government ministers. https://t.co/Rfq3UkCcTN",-1
2780,"King Charles, Queen Camilla, Prince William &amp; Kate Pose In 1st Official Portrait After Queen’s Death https://t.co/tWKD1H2y1u",-1
2781,"@FimTarron @SpookyLovejoy Yeah I’m calling him King Prince Charles, I can’t do King Charles it’s sound stupid.",-1
2782,Prince Charles’ adviser expresses ‘concern’ about Prince Harry’s upcoming memoir https://t.co/VC7ejo1hZo,0
2783,"@disclosetv You mean prince Charles.

Queen Elizabeth had to wait 15 months after her ascension to the throne for her coronation.

Charles ascension could be formally crowned in the second half of 2023!!!",0
2784,"Palace Shares New Photo of Charles, Camilla, William and Kate on Night Before Queen's Funeral (Giovana Gelhoren / People)

https://t.co/IemXtYbEut
https://t.co/7ITS4F9n6x",-1
2785,@OprahDaily I think the titles for Lilbet and Archie are automatic once their grandfather becomes King. All grandchildren of the Monarch get Princess and Prince titles…like Beatrice and Eugenie unless Charles puts in a patent letter asking for them to be removed. Not sure though.,1
2786,@Datanerdkim Charles has had a plan for a slimed down monarchy since before Meghan was on scene. She could have had the courtesy title of Earl which she declined &amp; now they want the title Prince. But now they are not working royals &amp; don't live in the Commonwealth. He doesn't need the title.,1
2787,"@birminghamweb The popularity was for The Queen not necessarily the entire RF. Prince Charles has a fragile ego and doesn’t like to be upstaged. His late ex-wife, case in point.",1
2788,"@gretathunberg Prince Charles is not going to be at the COP27. Neither is his mother, but you knew that!",0
2789,"@Trestresjolie @carolconeill1 @chrisshipitv @PaulBrandITV @ChrisJack_Getty Pedo Andrew is not in the picture so not him (who should have caused pain, embarrassment &amp; money). But this is a family that adored Saville so Pedo Andrew is preferred by them. Sickos! https://t.co/7nlNULbpHW",-1
2790,"RT @twizzlefloopz: All stand and bow in the presence of the Sendai Royal Family!

1. The Queen Shizuka Arakawa
2. The King Yuzuru Hanyu
3.…",0
2791,"Gran peccato per la partenza di Charles, sicuramente Checo più veloce nel ritmo gara ma se Charles fosse rimasto davanti probabilmente sarebbe stata un’altra cosa. Stavolta errore del pilota, bisogna essere onesti. #SingaporeGP #f1 #SkyMotori https://t.co/ejPynoFMYh",0
2792,@ActuFoot_ Ça c’est pour le prince Charles,0
2793,RT @sleepingmurder3: @SueJon8 @RosexNoor @ArchiesServants @Sichovin The gull of Charles wanting Prince Harry to forget his mother so Chuck…,-1
2794,"@Wole_USS @ShakurStevenson @AntuanneRussell @TopRankPR @trboxing @ESPNRingside @UrbanSportScene @UrbanSportS_Ray @terencecrawford @boxingscene Wowww. We’re from Southern Prince George’s County. Surrattsville High School,got Family in Clinton,Brandywine,Aquasco,Camp Springs,Temple Hills,Upper Marlboro,Forestville,Landover and even Charles County and the whole Southern Maryland 😂.",0
2795,"@FimTarron @SpookyLovejoy Anyway if you want your head to fall clean off your neck read this article 

https://t.co/w5vY15ZbxA",1
2796,"@TheTorontoSun Did he get his coronation?

If he didn't, he is still prince charles!!!",0
2797,"@chigrl The monarch cannot do anything that might suggest either an opinion or bias. As Prince of Wales, Charles could have attended. Not any more. He should not have to be advised on this; its implicit.",-1
2798,"Trust Charles to keep his nose out of politics and stop controlling our government policy?

Think again
https://t.co/DExeS0B0uF",1
2799,@thetimes Simple - Prince William should take Charles' place?  🤔,0
2800,why does charles look like a disney prince https://t.co/dTmOYUpxpD,1
2801,"@MsDHindley @Otto_English It would certainly be an amazing opportunity for establishment paedophiles to abuse freely:
https://t.co/zO0K8ZkkxA",1
2802,"@AgathedeLili Charles never boasted about anything, they were never invited as they are not working royals. King Charles was also  not disinvited to the summit, protocol does not allow him as King to attend.He could attend as Prince of Wales, but not as King. Those are the rules.",1
2803,"King Charles III, Queen Consort Camilla, Prince &amp; Princess of Wales. Bright makeup &amp; all smiles in private, but dull makeup &amp; sad looking in public for mourning protocols duties. Photo taken on the night before Queen Elizabeth II’s state funeral &amp; burial.
https://t.co/nO58kRdlnr",-1
2804,"@sarinhamac @Orangetrees2 @scobie @ChrisJack_Getty Prince William became the Prince of Wales the moment his father became King. King Charles simply confirmed this FACT! There was no rush, every one knew it was going to happen exactly like that including the people of Wales. Do you think they’re unaware of there own traditions? 🤦‍♀️",1
2805,@edwinarena @theLegacyPrep @KingCharlesUK You know nothing about King Charles if you think he needs to speak out against racism. Perhaps take a moment and learn all he's done toward that end (actions rather than words) in ending racism via his Prince's Trust charities. 🤨,-1
2806,"@sharky8491 @mickierrose @upupand28401637 She did; albeit honorary titles.
And Charles Edward former Duke of Saxe Coburg and Gotha was deemed a traitor however he joined the Nazi Party and died penniless. 🎩

https://t.co/rsqJJA3tAG",1
2807,"I’m sure Prince William would enjoy going. He’s as concerned with saving the planet as his father is. 

King Charles will not attend climate summit on Truss advice https://t.co/Smsc943NC0",1
2808,"RT @namecanbeblanki: @geemogambi Muache kustress watu, Prince Charles now King Charles has been living with his Mom till her death yeye aka…",-1
2809,RT @ChrisJack_Getty: The Duke of Rothesay (as Prince Charles is known in Scotland) was having a great time with his sister Princess Anne at…,1
2810,Oh yea Prince Charles a wild boy.,0
2811,"RT @meghaven247: My reaction when I read : 'The episodes will focus on Prince Charles’ affair with Camilla Parker Bowles, and the treatment…",0
2812,"#OutageAlert 
Bukoto white and brown Flats, Mawanda Road, Kifumbira, Kamwokya Area,Kanjokya Street, Prince Charles Drive Bukoto, Kololo Hospital, Nsooba, Kyebando, Mulago Hill. Power is off on fault and efforts to restore are underway. Inconveniences caused are regretted./KO",-1
2813,@SpookyLovejoy Is that the one that's owned by Prince Charles?,0
2814,"New image of King Charles III with Camilla, Queen Consort and Will and Kate, the Prince and Princess of Wales”&gt; https://t.co/y5wzl1kvfc",0
2815,@br_nning @bea_johanssen And she didn’t have a history interpreted as “interference”. Prince Charles does. His enemies will use it against him.,-1
2816,@TimRunsHisMouth It’s called evidence. Like the prince of England she hooked up.,1
2817,"Everyone has. To Prince Harry and Prince William mother Princess Diana, Camilla was having an affair with Prince Charles while being married to another man with 2 children by her first husband.  That is fact. https://t.co/XoLpih1mO1",0
